,TrainA,TrainB,TrainC,TrainHC,Crews,Crew Wages,Demurrage Fees,Total Cost
7929,6,12,18,-1,1,216000,0,216000
7930,8,12,13,-1,2,246000,15000,261000
7931,12,10,15,-1,2,207000,0,207000
7932,14,20,13,-1,2,210000,15000,225000
7933,6,12,9,-1,2,300000,30000,330000
7934,8,19,11,-1,2,216000,0,216000
7935,5,16,15,11,2,360000,120000,480000
7936,16,12,8,-1,2,252000,15000,267000
7937,16,10,6,-1,1,216000,0,216000
7938,12,20,11,-1,2,228000,15000,243000
7939,14,7,20,-1,1,216000,0,216000
7940,11,20,16,-1,1,189000,0,189000
7941,16,11,10,-1,2,264000,15000,279000
7942,10,8,18,11,2,372000,105000,477000
7943,6,14,13,-1,2,276000,30000,306000
7944,8,14,18,-1,1,207000,0,207000
7945,19,15,18,-1,2,213000,15000,228000
7946,12,9,17,-1,2,252000,0,252000
7947,19,5,9,-1,1,216000,0,216000
7948,19,16,5,-1,2,252000,0,252000
7949,19,6,15,12,2,360000,60000,420000
7950,16,20,13,-1,2,234000,0,234000
7951,8,12,7,-1,2,312000,45000,357000
7952,18,14,10,-1,1,162000,0,162000
7953,12,9,7,-1,2,300000,30000,330000
7954,13,11,16,-1,2,180000,0,180000
7955,12,20,5,-1,1,216000,0,216000
7956,20,13,7,11,2,372000,190000,562000
7957,16,9,10,-1,2,264000,15000,279000
7958,5,13,17,-1,1,216000,0,216000
7959,15,8,7,-1,2,264000,15000,279000
7960,18,20,6,-1,2,207000,0,207000
7961,17,7,20,-1,2,234000,0,234000
7962,20,17,14,-1,2,189000,0,189000
7963,20,17,12,11,2,372000,135000,507000
7964,18,8,20,-1,2,225000,0,225000
7965,18,13,15,-1,2,198000,0,198000
7966,7,5,15,-1,2,264000,15000,279000
7967,16,5,7,-1,2,252000,0,252000
7968,10,17,15,-1,2,189000,0,189000
7969,13,7,5,-1,2,252000,0,252000
7970,6,18,10,13,2,336000,215000,551000
7971,14,15,8,-1,2,276000,30000,306000
7972,17,10,16,-1,2,237000,15000,252000
7973,6,9,19,-1,2,252000,0,252000
7974,14,15,19,-1,2,183000,15000,198000
7975,7,17,14,-1,2,264000,15000,279000
7976,16,7,19,-1,2,252000,0,252000
7977,16,20,7,13,2,348000,45000,393000
7978,16,20,9,-1,1,216000,0,216000
7979,13,6,16,-1,2,264000,15000,279000
7980,18,11,16,-1,2,225000,0,225000
7981,18,16,10,-1,2,234000,0,234000
7982,7,15,9,-1,2,252000,0,252000
7983,6,11,16,-1,1,198000,0,198000
7984,19,9,17,11,2,336000,75000,411000
7985,10,20,14,-1,1,216000,0,216000
7986,9,6,17,-1,2,264000,15000,279000
7987,12,11,14,-1,2,270000,30000,300000
7988,19,20,13,-1,2,201000,15000,216000
7989,17,9,7,-1,2,252000,0,252000
7990,14,9,10,-1,2,246000,15000,261000
7991,6,16,8,11,2,372000,155000,527000
7992,16,14,9,-1,2,252000,0,252000
7993,13,10,11,-1,2,252000,30000,282000
7994,6,19,7,-1,2,255000,15000,270000
7995,20,7,15,-1,1,180000,0,180000
7996,14,15,7,-1,2,264000,15000,279000
7997,14,19,16,-1,2,162000,0,162000
7998,16,5,10,13,2,384000,305000,689000
7999,19,15,16,-1,2,198000,0,198000
8000,15,11,5,-1,2,252000,15000,267000
8001,19,15,7,-1,1,207000,0,207000
8002,11,17,12,-1,2,228000,15000,243000
8003,14,13,8,-1,2,264000,15000,279000
8004,12,18,13,-1,2,201000,15000,216000
8005,9,8,16,13,2,396000,240000,636000
8006,19,12,16,-1,2,243000,0,243000
8007,20,5,12,-1,1,216000,0,216000
8008,6,19,7,-1,2,264000,15000,279000
8009,17,16,10,-1,2,237000,15000,252000
8010,13,9,17,-1,1,198000,0,198000
8011,6,11,17,-1,1,216000,0,216000
8012,16,7,12,13,2,348000,320000,668000
8013,18,17,10,-1,2,237000,15000,252000
8014,12,10,8,-1,2,267000,0,267000
8015,11,20,15,-1,1,144000,0,144000
8016,9,5,16,-1,2,252000,15000,267000
8017,5,18,6,-1,2,264000,15000,279000
8018,7,18,5,-1,2,252000,0,252000
8019,20,11,16,13,2,291000,60000,351000
8020,5,20,5,-1,1,216000,0,216000
8021,15,9,6,-1,2,234000,0,234000
8022,15,8,12,-1,2,216000,0,216000
8023,13,18,19,-1,2,201000,15000,216000
8024,10,19,8,-1,2,252000,0,252000
8025,8,14,18,-1,1,207000,0,207000
8026,15,20,16,12,2,360000,45000,405000
8027,7,13,19,-1,2,252000,15000,267000
8028,19,16,11,-1,2,234000,0,234000
8029,5,18,16,-1,2,252000,0,252000
8030,19,11,17,-1,2,207000,0,207000
8031,9,11,10,-1,2,279000,30000,309000
8032,5,8,17,-1,2,243000,0,243000
8033,20,13,19,13,2,294000,15000,309000
8034,11,19,13,-1,2,207000,0,207000
8035,10,20,17,-1,2,234000,0,234000
8036,17,11,20,-1,2,225000,0,225000
8037,16,12,14,-1,2,249000,0,249000
8038,8,7,20,-1,2,264000,15000,279000
8039,9,11,7,-1,2,249000,0,249000
8040,9,19,16,13,2,324000,15000,339000
8041,8,18,13,-1,1,216000,0,216000
8042,12,8,6,-1,2,288000,15000,303000
8043,12,8,14,-1,2,207000,0,207000
8044,10,11,6,-1,2,255000,15000,270000
8045,17,15,14,-1,2,189000,30000,219000
8046,9,16,14,-1,2,252000,0,252000
8047,9,16,6,12,2,372000,170000,542000
8048,18,7,13,-1,1,216000,0,216000
8049,6,12,7,-1,2,312000,45000,357000
8050,18,15,14,-1,2,189000,15000,204000
8051,18,19,15,-1,2,222000,15000,237000
8052,16,14,13,-1,2,270000,30000,300000
8053,12,8,20,-1,1,216000,0,216000
8054,10,19,14,13,2,348000,150000,498000
8055,15,17,14,-1,2,240000,0,240000
8056,6,16,17,-1,2,246000,15000,261000
8057,14,13,19,-1,2,192000,15000,207000
8058,6,7,11,-1,2,312000,45000,357000
8059,12,5,15,-1,2,234000,0,234000
8060,12,18,16,-1,2,171000,0,171000
8061,7,6,12,12,2,348000,190000,538000
8062,9,16,5,-1,1,216000,0,216000
8063,13,16,11,-1,2,216000,0,216000
8064,13,16,15,-1,2,231000,15000,246000
8065,18,6,19,-1,2,246000,15000,261000
8066,10,5,15,-1,1,216000,0,216000
8067,17,13,19,-1,2,198000,0,198000
8068,18,15,14,13,2,348000,150000,498000
8069,15,6,8,-1,2,252000,0,252000
8070,12,14,19,-1,2,180000,0,180000
8071,7,17,18,-1,2,264000,15000,279000
8072,8,15,13,-1,2,234000,0,234000
8073,17,7,5,-1,2,252000,0,252000
8074,13,11,18,-1,2,171000,0,171000
8075,20,14,17,13,2,348000,75000,423000
8076,16,20,7,-1,1,189000,0,189000
8077,15,13,17,-1,2,231000,0,231000
8078,19,13,11,-1,2,225000,0,225000
8079,18,17,18,-1,2,183000,15000,198000
8080,18,20,13,-1,2,189000,0,189000
8081,12,11,6,-1,2,288000,45000,333000
8082,20,15,13,12,2,348000,75000,423000
8083,8,7,10,-1,2,312000,60000,372000
8084,10,8,12,-1,2,231000,0,231000
8085,6,20,11,-1,1,189000,0,189000
8086,16,15,14,-1,2,216000,30000,246000
8087,13,15,14,-1,2,252000,30000,282000
8088,9,18,16,-1,2,243000,0,243000
8089,5,10,14,12,2,348000,290000,638000
8090,9,12,16,-1,2,288000,15000,303000
8091,20,13,18,-1,2,189000,0,189000
8092,6,8,18,-1,2,252000,0,252000
8093,6,5,9,-1,2,300000,30000,330000
8094,17,5,7,-1,2,216000,0,216000
8095,10,18,15,-1,2,180000,0,180000
8096,18,13,12,11,2,372000,135000,507000
8097,7,8,11,-1,2,312000,45000,357000
8098,16,8,12,-1,1,180000,0,180000
8099,13,17,11,-1,2,225000,0,225000
8100,9,13,17,-1,1,207000,0,207000
8101,10,11,17,-1,2,255000,15000,270000
8102,13,11,6,-1,2,252000,0,252000
8103,6,16,11,12,2,348000,135000,483000
8104,5,16,20,-1,1,216000,0,216000
8105,6,12,6,-1,1,216000,0,216000
8106,12,15,20,-1,2,162000,0,162000
8107,13,6,19,-1,1,216000,0,216000
8108,11,19,9,-1,2,252000,0,252000
8109,10,14,9,-1,2,246000,15000,261000
8110,17,9,19,11,2,336000,75000,411000
8111,7,13,5,-1,2,312000,45000,357000
8112,12,20,11,-1,2,201000,15000,216000
8113,16,20,8,-1,1,216000,0,216000
8114,16,12,7,-1,1,216000,0,216000
8115,19,20,12,-1,2,228000,15000,243000
8116,9,19,10,-1,2,264000,15000,279000
8117,19,9,6,11,2,372000,230000,602000
8118,14,20,18,-1,2,216000,0,216000
8119,16,20,7,-1,1,216000,0,216000
8120,9,18,12,-1,2,252000,0,252000
8121,5,20,17,-1,2,252000,0,252000
8122,16,18,6,-1,2,243000,0,243000
8123,17,12,11,-1,2,210000,15000,225000
8124,15,18,10,13,2,348000,165000,513000
8125,20,6,18,-1,2,216000,0,216000
8126,16,11,18,-1,2,216000,0,216000
8127,15,5,6,-1,2,264000,15000,279000
8128,16,8,14,-1,2,225000,0,225000
8129,7,17,8,-1,2,246000,15000,261000
8130,19,11,18,-1,2,201000,15000,216000
8131,6,18,15,12,2,360000,90000,450000
8132,20,6,9,-1,2,264000,15000,279000
8133,14,7,13,-1,2,264000,15000,279000
8134,7,11,8,-1,2,279000,15000,294000
8135,14,20,9,-1,1,153000,0,153000
8136,11,17,16,-1,2,246000,15000,261000
8137,17,5,12,-1,1,216000,0,216000
8138,11,13,6,12,2,360000,310000,670000
8139,6,9,16,-1,1,216000,0,216000
8140,6,18,20,-1,2,207000,0,207000
8141,16,17,8,-1,2,255000,15000,270000
8142,6,18,17,-1,2,228000,15000,243000
8143,19,9,15,-1,1,189000,0,189000
8144,18,12,11,-1,2,246000,15000,261000
8145,14,20,5,11,2,372000,175000,547000
8146,14,16,8,-1,2,264000,15000,279000
8147,8,17,16,-1,2,255000,15000,270000
8148,16,7,20,-1,1,189000,0,189000
8149,10,6,18,-1,1,216000,0,216000
8150,20,16,11,-1,1,189000,0,189000
8151,13,17,15,-1,2,258000,0,258000
8152,6,5,8,11,2,408000,355000,763000
8153,13,20,16,-1,2,216000,0,216000
8154,9,15,17,-1,2,252000,0,252000
8155,19,12,6,-1,1,216000,0,216000
8156,6,9,13,-1,2,288000,15000,303000
8157,13,11,7,-1,2,216000,0,216000
8158,11,5,12,-1,2,255000,15000,270000
8159,11,12,7,13,2,336000,135000,471000
8160,17,8,9,-1,2,264000,15000,279000
8161,9,7,12,-1,2,243000,0,243000
8162,12,8,14,-1,2,216000,0,216000
8163,8,5,6,-1,2,288000,30000,318000
8164,8,18,12,-1,1,144000,0,144000
8165,18,9,15,-1,2,243000,0,243000
8166,15,7,6,12,2,384000,200000,584000
8167,5,13,12,-1,2,276000,30000,306000
8168,13,18,14,-1,2,201000,15000,216000
8169,9,11,7,-1,2,300000,30000,330000
8170,18,9,7,-1,2,216000,0,216000
8171,20,12,8,-1,1,180000,0,180000
8172,11,6,10,-1,2,276000,30000,306000
8173,12,11,6,13,2,348000,165000,513000
8174,15,11,6,-1,2,264000,30000,294000
8175,16,13,14,-1,2,225000,30000,255000
8176,15,16,13,-1,2,231000,15000,246000
8177,10,19,9,-1,2,255000,15000,270000
8178,10,9,12,-1,2,261000,30000,291000
8179,11,9,10,-1,2,243000,30000,273000
8180,16,6,20,11,2,312000,30000,342000
8181,11,5,19,-1,2,252000,15000,267000
8182,5,16,15,-1,2,264000,15000,279000
8183,8,20,5,-1,2,252000,0,252000
8184,11,10,19,-1,2,210000,15000,225000
8185,7,5,11,-1,2,288000,15000,303000
8186,11,6,15,-1,1,171000,0,171000
8187,14,11,5,12,2,360000,180000,540000
8188,16,5,12,-1,2,264000,30000,294000
8189,19,11,14,-1,2,216000,0,216000
8190,5,17,15,-1,2,252000,0,252000
8191,6,16,14,-1,2,252000,0,252000
8192,15,8,10,-1,2,207000,0,207000
8193,16,7,11,-1,1,198000,0,198000
8194,19,9,12,11,2,360000,120000,480000
8195,11,10,12,-1,2,300000,45000,345000
8196,15,13,14,-1,2,216000,30000,246000
8197,20,11,13,-1,2,225000,0,225000
8198,12,5,16,-1,1,216000,0,216000
8199,19,18,10,-1,2,246000,15000,261000
8200,13,18,12,-1,2,219000,15000,234000
8201,19,7,6,11,2,408000,245000,653000
8202,14,15,11,-1,2,267000,15000,282000
8203,13,17,11,-1,2,216000,0,216000
8204,6,7,20,-1,2,264000,15000,279000
8205,10,13,11,-1,2,243000,30000,273000
8206,15,5,19,-1,1,198000,0,198000
8207,12,16,14,-1,2,231000,0,231000
8208,13,20,11,12,2,360000,120000,480000
8209,14,6,15,-1,2,276000,30000,306000
8210,19,7,8,-1,2,264000,15000,279000
8211,7,14,19,-1,1,198000,0,198000
8212,8,17,19,-1,2,234000,0,234000
8213,10,12,17,-1,2,216000,0,216000
8214,9,17,14,-1,2,234000,0,234000
8215,20,16,5,11,2,360000,60000,420000
8216,15,12,9,-1,2,288000,15000,303000
8217,6,5,20,-1,2,255000,15000,270000
8218,16,18,11,-1,2,189000,0,189000
8219,13,16,7,-1,2,252000,0,252000
8220,7,14,8,-1,2,255000,15000,270000
8221,13,17,16,-1,2,195000,15000,210000
8222,11,20,19,13,2,336000,120000,456000
8223,15,13,14,-1,2,234000,30000,264000
8224,11,19,10,-1,2,246000,15000,261000
8225,14,5,9,-1,2,252000,15000,267000
8226,8,12,18,-1,1,180000,0,180000
8227,17,19,12,-1,2,216000,0,216000
8228,16,20,10,-1,1,207000,0,207000
8229,9,11,20,12,2,372000,245000,617000
8230,13,10,8,-1,2,252000,0,252000
8231,16,10,11,-1,2,201000,15000,216000
8232,5,16,20,-1,1,207000,0,207000
8233,9,19,10,-1,2,255000,15000,270000
8234,20,12,18,-1,2,198000,0,198000
8235,19,20,6,-1,2,246000,15000,261000
8236,16,5,12,13,2,348000,290000,638000
8237,6,8,17,-1,1,216000,0,216000
8238,20,12,13,-1,2,210000,15000,225000
8239,17,12,18,-1,2,237000,15000,252000
8240,17,15,14,-1,2,243000,30000,273000
8241,19,13,16,-1,2,216000,0,216000
8242,13,10,18,-1,2,252000,0,252000
8243,17,18,8,13,2,348000,120000,468000
8244,11,7,18,-1,1,216000,0,216000
8245,6,14,18,-1,1,216000,0,216000
8246,11,14,18,-1,2,207000,0,207000
8247,16,14,7,-1,2,252000,0,252000
8248,10,11,13,-1,2,252000,30000,282000
8249,19,19,10,-1,1,162000,0,162000
8250,11,7,12,13,2,336000,135000,471000
8251,13,5,11,-1,2,276000,30000,306000
8252,16,12,13,-1,2,225000,15000,240000
8253,17,10,6,-1,1,216000,0,216000
8254,20,7,12,-1,1,216000,0,216000
8255,20,13,18,-1,2,198000,0,198000
8256,14,15,16,-1,2,252000,30000,282000
8257,12,20,6,12,2,276000,125000,401000
8258,11,15,20,-1,1,216000,0,216000
8259,13,19,7,-1,2,252000,15000,267000
8260,17,20,6,-1,2,252000,0,252000
8261,7,20,10,-1,2,252000,0,252000
8262,10,18,7,-1,2,234000,0,234000
8263,12,8,16,-1,1,189000,0,189000
8264,20,6,5,11,2,384000,205000,589000
8265,16,15,18,-1,2,252000,30000,282000
8266,9,18,9,-1,1,216000,0,216000
8267,10,5,11,-1,2,237000,15000,252000
8268,17,10,18,-1,2,192000,15000,207000
8269,16,17,12,-1,2,219000,15000,234000
8270,9,12,6,-1,2,300000,30000,330000
8271,18,14,19,13,2,318000,45000,363000
8272,12,6,17,-1,2,252000,15000,267000
8273,10,18,14,-1,1,198000,0,198000
8274,13,6,17,-1,2,252000,15000,267000
8275,10,15,20,-1,1,189000,0,189000
8276,8,18,13,-1,1,216000,0,216000
8277,12,9,15,-1,2,288000,15000,303000
8278,9,5,11,13,2,348000,280000,628000
8279,5,16,17,-1,2,264000,15000,279000
8280,18,17,15,-1,2,204000,15000,219000
8281,11,18,11,-1,1,207000,0,207000
8282,7,8,18,-1,2,228000,15000,243000
8283,19,5,16,-1,2,216000,0,216000
8284,13,8,11,-1,2,258000,0,258000
8285,15,9,16,11,2,348000,90000,438000
8286,18,5,16,-1,2,252000,0,252000
8287,6,8,12,-1,2,252000,0,252000
8288,15,18,20,-1,2,168000,0,168000
8289,14,19,20,-1,2,237000,15000,252000
8290,16,20,15,-1,2,228000,15000,243000
8291,16,20,7,-1,1,216000,0,216000
8292,17,20,5,13,2,348000,245000,593000
8293,6,5,10,-1,2,312000,45000,357000
8294,12,5,19,-1,1,189000,0,189000
8295,18,19,15,-1,2,186000,15000,201000
8296,9,17,8,-1,2,264000,15000,279000
8297,12,8,6,-1,2,288000,15000,303000
8298,9,5,10,-1,2,237000,15000,252000
8299,11,13,15,12,2,327000,150000,477000
8300,20,10,8,-1,2,252000,0,252000
8301,10,5,19,-1,1,216000,0,216000
8302,12,7,11,-1,2,264000,15000,279000
8303,5,18,7,-1,2,243000,0,243000
8304,17,13,7,-1,1,171000,0,171000
8305,20,10,12,-1,2,225000,0,225000
8306,9,20,13,11,2,360000,120000,480000
8307,9,9,13,-1,1,216000,0,216000
8308,6,19,8,-1,2,225000,0,225000
8309,18,6,8,-1,2,225000,0,225000
8310,19,18,13,-1,2,174000,15000,189000
8311,20,11,8,-1,2,252000,0,252000
8312,9,16,13,-1,2,243000,0,243000
8313,7,6,12,11,2,396000,295000,691000
8314,15,12,17,-1,2,249000,0,249000
8315,16,13,7,-1,2,252000,0,252000
8316,16,11,9,-1,2,225000,0,225000
8317,20,11,18,-1,2,207000,0,207000
8318,18,11,5,-1,1,216000,0,216000
8319,7,17,10,-1,2,252000,0,252000
8320,14,18,5,12,2,348000,60000,408000
8321,6,19,17,-1,2,252000,0,252000
8322,7,13,10,-1,2,288000,15000,303000
8323,11,7,10,-1,2,240000,15000,255000
8324,9,13,18,-1,1,162000,0,162000
8325,8,12,5,-1,2,300000,30000,330000
8326,9,20,7,-1,2,216000,0,216000
8327,14,11,13,12,2,348000,150000,498000
8328,6,13,11,-1,2,276000,30000,306000
8329,6,19,17,-1,2,216000,0,216000
8330,9,17,14,-1,2,225000,0,225000
8331,13,20,14,-1,2,210000,15000,225000
8332,20,17,15,-1,2,207000,0,207000
8333,11,14,6,-1,2,300000,45000,345000
8334,5,13,10,11,2,360000,180000,540000
8335,11,8,13,-1,2,288000,15000,303000
8336,13,20,20,-1,1,144000,0,144000
8337,17,20,16,-1,2,189000,15000,204000
8338,7,6,17,-1,2,276000,30000,306000
8339,8,19,17,-1,2,234000,0,234000
8340,19,15,9,-1,1,189000,0,189000
8341,7,12,10,11,2,384000,310000,694000
8342,14,11,17,-1,2,288000,15000,303000
8343,5,14,9,-1,2,252000,15000,267000
8344,16,15,11,-1,2,201000,15000,216000
8345,6,15,14,-1,2,264000,15000,279000
8346,11,18,19,-1,2,210000,15000,225000
8347,5,9,20,-1,1,216000,0,216000
8348,14,17,7,12,2,360000,135000,495000
8349,10,19,20,-1,2,264000,15000,279000
8350,8,10,18,-1,2,252000,0,252000
8351,9,7,12,-1,2,243000,0,243000
8352,16,18,12,-1,2,180000,0,180000
8353,15,18,10,-1,2,243000,0,243000
8354,10,16,5,-1,1,216000,0,216000
8355,20,6,17,11,2,360000,170000,530000
8356,16,12,18,-1,2,252000,0,252000
8357,8,13,14,-1,2,264000,15000,279000
8358,8,14,9,-1,2,246000,15000,261000
8359,18,9,20,-1,2,207000,0,207000
8360,8,5,11,-1,2,288000,15000,303000
8361,7,19,16,-1,2,198000,0,198000
8362,8,17,13,11,2,360000,150000,510000
8363,9,5,13,-1,2,300000,45000,345000
8364,17,10,13,-1,2,198000,0,198000
8365,12,17,10,-1,2,234000,0,234000
8366,13,15,5,-1,2,252000,0,252000
8367,10,16,6,-1,1,198000,0,198000
8368,5,19,9,-1,1,216000,0,216000
8369,17,20,15,13,2,348000,45000,393000
8370,12,9,8,-1,2,312000,45000,357000
8371,14,10,12,-1,2,222000,0,222000
8372,14,7,9,-1,2,234000,0,234000
8373,14,9,6,-1,2,234000,0,234000
8374,20,8,18,-1,2,198000,0,198000
8375,7,5,20,-1,2,252000,0,252000
8376,19,13,12,13,2,288000,45000,333000
8377,8,6,10,-1,2,288000,15000,303000
8378,19,11,5,-1,1,180000,0,180000
8379,8,13,16,-1,2,225000,0,225000
8380,19,18,5,-1,2,228000,15000,243000
8381,7,14,12,-1,2,252000,0,252000
8382,11,6,20,-1,1,198000,0,198000
8383,20,7,6,13,2,360000,155000,515000
8384,8,7,10,-1,2,312000,60000,372000
8385,15,13,5,-1,2,243000,0,243000
8386,15,14,9,-1,2,201000,15000,216000
8387,13,10,8,-1,2,234000,0,234000
8388,17,9,7,-1,2,234000,0,234000
8389,7,18,6,-1,2,246000,15000,261000
8390,20,15,17,12,2,303000,0,303000
8391,12,13,7,-1,2,288000,45000,333000
8392,7,6,15,-1,2,264000,15000,279000
8393,14,18,12,-1,2,180000,0,180000
8394,9,7,12,-1,2,288000,15000,303000
8395,10,8,14,-1,2,207000,0,207000
8396,9,12,11,-1,2,240000,15000,255000
8397,6,7,8,11,2,372000,245000,617000
8398,15,13,11,-1,2,249000,0,249000
8399,7,20,17,-1,2,225000,0,225000
8400,16,15,7,-1,2,264000,15000,279000
8401,19,20,5,-1,2,201000,15000,216000
8402,9,6,13,-1,2,288000,15000,303000
8403,6,16,11,-1,1,189000,0,189000
8404,5,10,16,11,2,360000,275000,635000
8405,10,7,12,-1,2,300000,30000,330000
8406,13,14,18,-1,2,192000,15000,207000
8407,11,19,10,-1,2,264000,15000,279000
8408,15,20,12,-1,2,207000,0,207000
8409,11,18,20,-1,2,243000,0,243000
8410,5,12,14,-1,2,252000,0,252000
8411,8,9,10,12,2,372000,195000,567000
8412,13,10,20,-1,2,243000,0,243000
8413,18,14,5,-1,1,216000,0,216000
8414,14,7,20,-1,1,216000,0,216000
8415,17,14,10,-1,2,234000,0,234000
8416,12,20,19,-1,2,228000,15000,243000
8417,10,8,13,-1,2,288000,15000,303000
8418,7,8,16,12,2,360000,45000,405000
8419,15,14,5,-1,2,264000,15000,279000
8420,17,15,11,-1,2,198000,0,198000
8421,6,17,10,-1,1,216000,0,216000
8422,17,15,16,-1,2,225000,30000,255000
8423,19,15,13,-1,2,225000,0,225000
8424,9,20,17,-1,2,252000,0,252000
8425,15,8,5,11,2,396000,250000,646000
8426,20,9,15,-1,1,216000,0,216000
8427,20,15,17,-1,2,207000,0,207000
8428,12,18,10,-1,2,252000,0,252000
8429,16,20,13,-1,2,216000,0,216000
8430,15,16,20,-1,2,228000,15000,243000
8431,13,6,12,-1,2,288000,45000,333000
8432,13,18,13,11,2,288000,15000,303000
8433,10,8,17,-1,2,252000,0,252000
8434,14,12,17,-1,2,198000,0,198000
8435,8,14,18,-1,1,216000,0,216000
8436,6,8,20,-1,2,252000,0,252000
8437,12,14,15,-1,2,222000,15000,237000
8438,9,11,13,-1,2,258000,0,258000
8439,6,20,7,13,2,348000,30000,378000
8440,13,8,15,-1,2,264000,15000,279000
8441,17,8,9,-1,2,246000,15000,261000
8442,11,19,6,-1,1,207000,0,207000
8443,17,10,5,-1,1,216000,0,216000
8444,9,7,20,-1,2,243000,0,243000
8445,15,14,6,-1,2,246000,15000,261000
8446,17,13,6,12,2,336000,60000,396000
8447,5,14,17,-1,2,252000,0,252000
8448,9,7,17,-1,2,252000,0,252000
8449,7,5,10,-1,2,243000,0,243000
8450,20,13,6,-1,1,180000,0,180000
8451,20,5,7,-1,2,243000,0,243000
8452,12,7,20,-1,1,189000,0,189000
8453,11,7,14,12,2,360000,305000,665000
8454,5,14,7,-1,2,312000,45000,357000
8455,13,17,7,-1,1,189000,0,189000
8456,19,9,12,-1,2,234000,0,234000
8457,8,19,5,-1,2,252000,0,252000
8458,14,7,11,-1,2,234000,0,234000
8459,20,7,6,-1,2,246000,15000,261000
8460,7,6,13,12,2,372000,190000,562000
8461,5,15,7,-1,2,252000,0,252000
8462,15,14,16,-1,2,207000,30000,237000
8463,6,9,20,-1,2,252000,0,252000
8464,9,14,16,-1,2,234000,0,234000
8465,9,14,11,-1,2,225000,0,225000
8466,9,13,19,-1,1,189000,0,189000
8467,18,14,17,13,2,348000,90000,438000
8468,17,14,9,-1,2,252000,0,252000
8469,12,9,19,-1,2,207000,0,207000
8470,19,15,20,-1,2,192000,15000,207000
8471,16,8,10,-1,2,288000,15000,303000
8472,6,16,8,-1,2,252000,0,252000
8473,5,7,14,-1,2,234000,0,234000
8474,12,5,15,13,2,324000,105000,429000
8475,17,9,15,-1,2,252000,0,252000
8476,5,13,6,-1,2,264000,15000,279000
8477,20,10,9,-1,2,219000,15000,234000
8478,10,18,5,-1,1,216000,0,216000
8479,12,9,8,-1,2,270000,15000,285000
8480,20,6,5,-1,2,228000,15000,243000
8481,16,5,12,11,2,348000,105000,453000
8482,7,16,13,-1,2,252000,0,252000
8483,20,10,13,-1,2,225000,0,225000
8484,13,14,20,-1,2,219000,15000,234000
8485,16,8,19,-1,2,252000,0,252000
8486,6,13,18,-1,1,216000,0,216000
8487,10,8,12,-1,2,276000,0,276000
8488,8,7,12,11,2,360000,120000,480000
8489,19,13,5,-1,1,216000,0,216000
8490,5,6,14,-1,2,264000,15000,279000
8491,13,7,17,-1,1,198000,0,198000
8492,19,20,17,-1,2,186000,15000,201000
8493,20,13,6,-1,1,216000,0,216000
8494,14,11,5,-1,2,300000,45000,345000
8495,11,5,12,12,2,300000,60000,360000
8496,10,14,13,-1,2,249000,15000,264000
8497,14,11,17,-1,2,207000,0,207000
8498,6,15,5,-1,2,264000,15000,279000
8499,6,9,18,-1,2,252000,0,252000
8500,13,18,10,-1,2,198000,0,198000
8501,15,10,20,-1,1,198000,0,198000
8502,13,16,6,12,2,360000,265000,625000
8503,10,11,16,-1,2,252000,0,252000
8504,6,11,13,-1,2,234000,0,234000
8505,20,13,7,-1,1,180000,0,180000
8506,14,5,11,-1,2,252000,0,252000
8507,14,18,12,-1,2,189000,0,189000
8508,5,16,17,-1,2,264000,15000,279000
8509,13,5,7,11,2,372000,200000,572000
8510,14,6,5,-1,2,264000,15000,279000
8511,18,12,15,-1,2,198000,0,198000
8512,15,5,14,-1,2,264000,15000,279000
8513,14,10,5,-1,2,252000,15000,267000
8514,19,15,6,-1,1,189000,0,189000
8515,7,17,19,-1,2,234000,0,234000
8516,18,9,20,13,2,312000,30000,342000
8517,16,14,20,-1,1,180000,0,180000
8518,18,19,15,-1,2,231000,15000,246000
8519,14,16,20,-1,2,225000,0,225000
8520,15,20,18,-1,2,240000,0,240000
8521,6,16,15,-1,2,264000,15000,279000
8522,20,10,6,-1,1,216000,0,216000
8523,13,16,8,12,2,360000,150000,510000
8524,15,5,6,-1,2,288000,45000,333000
8525,17,10,20,-1,2,225000,0,225000
8526,9,14,16,-1,2,243000,0,243000
8527,14,18,19,-1,2,192000,15000,207000
8528,19,13,6,-1,1,216000,0,216000
8529,6,19,17,-1,2,252000,0,252000
8530,17,5,19,12,2,348000,90000,438000
8531,11,10,13,-1,2,267000,0,267000
8532,10,14,16,-1,2,180000,0,180000
8533,14,7,18,-1,1,216000,0,216000
8534,17,7,6,-1,2,264000,15000,279000
8535,5,8,16,-1,2,243000,0,243000
8536,9,19,14,-1,1,162000,0,162000
8537,11,14,10,13,2,372000,195000,567000
8538,12,19,9,-1,1,216000,0,216000
8539,9,17,13,-1,1,180000,0,180000
8540,16,7,11,-1,2,252000,15000,267000
8541,17,16,7,-1,2,246000,15000,261000
8542,8,12,16,-1,1,189000,0,189000
8543,7,6,19,-1,2,264000,15000,279000
8544,9,18,5,13,2,336000,155000,491000
8545,7,19,17,-1,2,252000,0,252000
8546,15,17,14,-1,2,234000,30000,264000
8547,5,11,13,-1,2,264000,15000,279000
8548,12,18,15,-1,2,189000,0,189000
8549,16,7,9,-1,2,252000,0,252000
8550,8,9,6,-1,2,288000,30000,318000
